transaction_id,quarter,region,product_line,units_sold,unit_price,gross_revenue,cogs,operating_expense,net_margin
CA-2016-142545,2016-Q4,East,Office Supplies,8,135.31,1082.48,750.16,321.5,10.82
CA-2016-142545,2016-Q4,East,Office Supplies,3,18.97,56.91,20.71,8.88,27.32
CA-2016-142545,2016-Q4,East,Furniture,4,19.4,77.6,27.71,11.87,38.02
CA-2016-142545,2016-Q4,East,Office Supplies,1,14.28,14.28,5.4,2.31,6.57
US-2017-152380,2017-Q4,Central,Furniture,3,73.03,219.08,245.36,105.16,-131.44
CA-2015-144253,2015-Q2,East,Furniture,2,13.4,26.8,9.76,4.18,12.86
CA-2014-130960,2014-Q4,Central,Office Supplies,3,3.28,9.84,4.89,2.1,2.85
CA-2014-111003,2014-Q2,East,Office Supplies,3,15.16,45.48,17.19,7.37,20.92
CA-2014-111003,2014-Q2,East,Office Supplies,6,48.2,289.2,143.73,61.6,83.87
CA-2017-126774,2017-Q2,South,Office Supplies,1,4.89,4.89,2.02,0.87,2.0
CA-2016-142902,2016-Q3,West,Furniture,4,3.78,15.14,8.09,3.46,3.59
CA-2016-142902,2016-Q3,West,Furniture,2,233.38,466.77,289.98,124.28,52.51
CA-2016-142902,2016-Q3,West,Furniture,1,15.23,15.23,9.46,4.06,1.71
CA-2016-142902,2016-Q3,West,Office Supplies,3,2.09,6.26,2.95,1.27,2.04
CA-2014-120887,2014-Q3,East,Furniture,3,29.18,87.54,34.93,14.97,37.64
CA-2014-167850,2014-Q3,South,Technology,2,89.19,178.38,109.26,46.82,22.3
CA-2014-167850,2014-Q3,South,Office Supplies,3,5.18,15.55,7.08,3.03,5.44
CA-2014-164259,2014-Q4,East,Office Supplies,4,24.78,99.14,63.33,27.14,8.67
CA-2014-164973,2014-Q4,East,Furniture,1,135.88,135.88,78.2,33.52,24.16
CA-2014-164973,2014-Q4,East,Technology,2,1995.99,3991.98,1397.19,598.8,1995.99
CA-2014-164973,2014-Q4,East,Technology,6,45.99,275.94,137.14,58.78,80.02
CA-2014-164973,2014-Q4,East,Technology,4,90.0,360.0,161.28,69.12,129.6
CA-2014-164973,2014-Q4,East,Office Supplies,1,43.57,43.57,21.35,9.15,13.07
CA-2014-156601,2014-Q3,West,Office Supplies,2,3.58,7.16,2.51,1.07,3.58
CA-2016-162138,2016-Q2,West,Office Supplies,6,41.92,251.52,118.85,50.93,81.74
CA-2016-162138,2016-Q2,West,Technology,1,99.99,99.99,45.49,19.5,35.0
CA-2017-153339,2017-Q4,South,Furniture,1,15.99,15.99,10.49,4.5,1.0
US-2016-141544,2016-Q3,East,Technology,3,96.97,290.9,251.15,107.63,-67.88
US-2016-141544,2016-Q3,East,Office Supplies,2,27.11,54.22,35.58,15.25,3.39
US-2016-141544,2016-Q3,East,Furniture,4,196.68,786.74,731.67,313.57,-258.5
US-2016-141544,2016-Q3,East,Office Supplies,10,10.02,100.24,46.49,19.92,33.83
US-2016-141544,2016-Q3,East,Office Supplies,6,6.29,37.76,45.81,19.64,-27.69
US-2016-150147,2016-Q2,East,Technology,2,41.4,82.8,72.45,31.05,-20.7
US-2016-150147,2016-Q2,East,Office Supplies,2,10.36,20.72,24.18,10.36,-13.82
US-2016-150147,2016-Q2,East,Office Supplies,3,1.63,4.9,5.83,2.5,-3.43
CA-2015-137946,2015-Q3,West,Office Supplies,1,4.75,4.75,2.2,0.95,1.6
CA-2015-137946,2015-Q3,West,Technology,2,479.99,959.98,436.79,187.2,335.99
CA-2015-137946,2015-Q3,West,Office Supplies,4,3.59,14.37,6.92,2.96,4.49
CA-2014-129924,2014-Q3,West,Office Supplies,2,3.86,7.71,3.44,1.47,2.8
CA-2014-129924,2014-Q3,West,Furniture,3,232.78,698.35,501.07,214.74,-17.46
CA-2015-128167,2015-Q2,West,Office Supplies,4,1.24,4.96,1.84,0.79,2.33
CA-2014-122336,2014-Q2,East,Office Supplies,4,4.46,17.86,11.72,5.02,1.12
CA-2014-122336,2014-Q2,East,Office Supplies,10,51.0,509.97,642.56,275.39,-407.98
CA-2014-122336,2014-Q2,East,Office Supplies,13,2.38,30.99,14.64,6.28,10.07
CA-2014-122336,2014-Q2,East,Technology,12,5.99,71.93,44.48,19.06,8.39
US-2015-120712,2015-Q4,Central,Office Supplies,4,22.2,88.8,63.71,27.31,-2.22
CA-2017-169901,2017-Q2,West,Technology,3,15.99,47.98,30.23,12.95,4.8
CA-2017-134306,2017-Q3,East,Office Supplies,3,2.52,7.56,3.12,1.34,3.1
CA-2017-134306,2017-Q3,East,Office Supplies,2,12.28,24.56,9.11,3.91,11.54
CA-2017-134306,2017-Q3,East,Office Supplies,2,6.48,12.96,6.17,2.64,4.15
CA-2016-129714,2016-Q3,East,Technology,1,6.79,6.79,3.14,1.34,2.31
CA-2016-129714,2016-Q3,East,Office Supplies,2,12.28,24.56,9.11,3.91,11.54
CA-2016-129714,2016-Q3,East,Office Supplies,1,3.05,3.05,1.39,0.59,1.07
CA-2016-129714,2016-Q3,East,Office Supplies,4,12.28,49.12,18.22,7.81,23.09
CA-2016-129714,2016-Q3,East,Office Supplies,4,1088.79,4355.17,2057.82,881.92,1415.43
CA-2016-138520,2016-Q2,East,Furniture,6,64.78,388.7,275.49,118.07,-4.86
CA-2016-138520,2016-Q2,East,Office Supplies,2,4.13,8.26,3.12,1.34,3.8
CA-2016-138520,2016-Q2,East,Office Supplies,4,4.26,17.04,7.03,3.02,6.99
CA-2016-138520,2016-Q2,East,Office Supplies,5,6.88,34.4,13.01,5.57,15.82
CA-2016-130001,2016-Q2,South,Office Supplies,5,7.25,36.24,17.44,7.48,11.32
CA-2017-155698,2017-Q1,South,Office Supplies,8,80.98,647.84,335.58,143.82,168.44
CA-2017-155698,2017-Q1,South,Office Supplies,2,10.35,20.7,7.53,3.23,9.94
CA-2017-144904,2017-Q3,East,Office Supplies,2,10.35,20.7,7.53,3.23,9.94
CA-2017-144904,2017-Q3,East,Furniture,3,162.88,488.65,281.25,120.53,86.87
CA-2017-144904,2017-Q3,East,Office Supplies,2,2.78,5.56,2.88,1.23,1.45
CA-2017-144904,2017-Q3,East,Furniture,8,5.89,47.12,18.47,7.92,20.73
CA-2014-123344,2014-Q3,West,Office Supplies,4,52.99,211.96,142.44,61.04,8.48
CA-2016-155516,2016-Q4,East,Office Supplies,4,5.8,23.2,8.93,3.83,10.44
CA-2016-155516,2016-Q4,East,Office Supplies,2,3.68,7.36,5.05,2.16,0.15
CA-2016-155516,2016-Q4,East,Office Supplies,7,14.97,104.79,52.81,22.64,29.34
CA-2016-155516,2016-Q4,East,Furniture,4,260.98,1043.92,540.75,231.75,271.42
CA-2017-104745,2017-Q2,Central,Office Supplies,5,5.18,25.92,11.56,4.96,9.4
CA-2017-104745,2017-Q2,Central,Office Supplies,3,17.81,53.42,34.12,14.63,4.67
US-2014-119137,2014-Q3,West,Office Supplies,5,1.63,8.16,9.71,4.16,-5.71
US-2014-119137,2014-Q3,West,Technology,8,127.99,1023.94,591.32,253.43,179.19
US-2014-119137,2014-Q3,West,Office Supplies,1,9.24,9.24,5.82,2.5,0.92
US-2014-119137,2014-Q3,West,Technology,10,47.9,479.04,356.29,152.69,-29.94
US-2016-134656,2016-Q3,Central,Office Supplies,4,24.78,99.14,47.71,20.45,30.98
US-2017-134481,2017-Q3,East,Furniture,7,212.63,1488.42,1250.27,535.83,-297.68
CA-2015-130792,2015-Q2,Central,Office Supplies,3,2.88,8.65,20.29,8.69,-20.33
CA-2015-130792,2015-Q2,Central,Office Supplies,3,7.94,23.83,14.8,6.35,2.68
CA-2015-130792,2015-Q2,Central,Office Supplies,4,3.04,12.18,21.73,9.32,-18.87
CA-2016-134775,2016-Q4,West,Office Supplies,7,7.28,50.96,17.84,7.64,25.48
CA-2016-134775,2016-Q4,West,Office Supplies,3,16.51,49.54,22.54,9.66,17.34
CA-2015-125395,2015-Q2,Central,Technology,2,20.95,41.9,23.17,9.93,8.8
US-2015-168935,2015-Q4,South,Furniture,3,125.15,375.46,372.73,159.74,-157.01
US-2015-168935,2015-Q4,South,Technology,3,27.99,83.98,59.52,25.51,-1.05
CA-2015-122756,2015-Q4,East,Technology,4,120.58,482.34,573.99,245.99,-337.64
CA-2015-122756,2015-Q4,East,Furniture,1,2.96,2.96,1.53,0.65,0.78
CA-2014-115973,2014-Q4,East,Office Supplies,1,2.62,2.62,1.53,0.66,0.43
CA-2017-101798,2017-Q4,East,Office Supplies,4,5.84,23.36,10.84,4.64,7.88
CA-2017-101798,2017-Q4,East,Technology,2,19.99,39.98,18.47,7.92,13.59
US-2014-135972,2014-Q3,West,Technology,2,123.19,246.38,153.06,65.6,27.72
US-2014-135972,2014-Q3,West,Technology,3,599.99,1799.97,768.59,329.39,701.99
US-2014-134971,2014-Q2,Central,Office Supplies,3,4.15,12.46,23.11,9.91,-20.56
CA-2017-102946,2017-Q2,West,Office Supplies,3,25.26,75.79,35.15,15.06,25.58
CA-2017-165603,2017-Q4,East,Office Supplies,2,24.98,49.96,28.33,12.14,9.49
CA-2017-165603,2017-Q4,East,Office Supplies,2,6.48,12.96,4.72,2.02,6.22
CA-2015-122259,2015-Q4,Central,Office Supplies,4,17.53,70.12,34.36,14.72,21.04
CA-2016-108987,2016-Q3,Central,Office Supplies,3,11.98,35.95,22.64,9.71,3.6
CA-2016-108987,2016-Q3,Central,Furniture,4,599.07,2396.27,1899.39,814.03,-317.15
CA-2016-108987,2016-Q3,Central,Office Supplies,4,32.78,131.14,114.74,49.18,-32.78
CA-2016-108987,2016-Q3,Central,Technology,2,28.79,57.58,39.8,17.06,0.72
CA-2014-113166,2014-Q4,South,Office Supplies,2,4.78,9.57,4.27,1.83,3.47
CA-2014-155208,2014-Q2,South,Office Supplies,6,6.51,39.07,20.51,8.79,9.77
CA-2017-117933,2017-Q4,East,Office Supplies,3,11.97,35.91,18.35,7.86,9.7
CA-2017-117457,2017-Q4,West,Technology,5,35.99,179.95,99.51,42.65,37.79
CA-2017-117457,2017-Q4,West,Technology,3,399.99,1199.98,535.49,229.5,434.99
CA-2017-117457,2017-Q4,West,Office Supplies,5,5.43,27.15,9.69,4.16,13.3
CA-2017-117457,2017-Q4,West,Furniture,7,143.43,1004.02,781.88,335.09,-112.95
CA-2017-117457,2017-Q4,West,Office Supplies,1,9.68,9.68,3.52,1.51,4.65
CA-2017-117457,2017-Q4,West,Office Supplies,9,3.15,28.35,10.32,4.42,13.61
CA-2017-117457,2017-Q4,West,Office Supplies,1,55.98,55.98,19.98,8.57,27.43
CA-2017-117457,2017-Q4,West,Furniture,13,102.83,1336.83,913.77,391.61,31.45
CA-2017-117457,2017-Q4,West,Furniture,2,56.78,113.57,92.41,39.61,-18.45
CA-2017-142636,2017-Q4,West,Office Supplies,7,19.98,139.86,51.89,22.24,65.73
CA-2017-142636,2017-Q4,West,Furniture,4,76.78,307.14,196.19,84.08,26.87
CA-2017-122105,2017-Q2,West,Office Supplies,8,11.99,95.92,49.01,21.01,25.9
CA-2016-148796,2016-Q2,West,Furniture,5,76.76,383.8,241.79,103.63,38.38
CA-2017-154816,2017-Q4,South,Office Supplies,1,5.78,5.78,2.06,0.89,2.83
CA-2017-110478,2017-Q1,West,Office Supplies,4,2.33,9.32,4.63,1.99,2.7
CA-2017-110478,2017-Q1,West,Office Supplies,1,15.25,15.25,5.76,2.47,7.02
CA-2014-142048,2014-Q2,West,Technology,6,32.79,196.75,98.13,42.05,56.57
CA-2017-125388,2017-Q4,East,Furniture,4,14.14,56.56,29.29,12.56,14.71
CA-2017-125388,2017-Q4,East,Office Supplies,3,10.9,32.7,16.94,7.26,8.5
CA-2017-155705,2017-Q3,South,Furniture,4,216.6,866.4,448.8,192.34,225.26
CA-2017-149160,2017-Q4,Central,Furniture,2,14.2,28.4,12.12,5.2,11.08
CA-2017-149160,2017-Q4,Central,Office Supplies,8,35.99,287.92,104.8,44.92,138.2
CA-2014-101476,2014-Q3,East,Technology,1,69.99,69.99,27.92,11.97,30.1
CA-2017-152275,2017-Q4,Central,Office Supplies,6,1.11,6.67,4.32,1.85,0.5
US-2016-123750,2016-Q2,South,Office Supplies,2,94.8,189.59,234.46,100.48,-145.35
US-2016-123750,2016-Q2,South,Technology,7,58.39,408.74,232.47,99.63,76.64
US-2016-123750,2016-Q2,South,Technology,5,58.39,291.96,166.05,71.17,54.74
US-2016-123750,2016-Q2,South,Office Supplies,2,2.38,4.77,3.88,1.66,-0.77
CA-2016-127369,2016-Q2,East,Office Supplies,5,142.86,714.3,355.0,152.15,207.15
US-2014-150574,2014-Q4,South,Office Supplies,2,2.4,4.81,5.95,2.55,-3.69
US-2014-150574,2014-Q4,South,Technology,5,49.56,247.8,186.47,79.91,-18.58
CA-2016-147375,2016-Q2,Central,Technology,3,335.99,1007.98,675.35,289.43,43.2
CA-2016-147375,2016-Q2,Central,Office Supplies,7,44.78,313.49,139.9,59.95,113.64
CA-2017-130043,2017-Q3,Central,Office Supplies,8,3.98,31.87,14.22,6.1,11.55
CA-2017-157252,2017-Q1,East,Furniture,3,69.28,207.85,143.88,61.66,2.31
CA-2016-115756,2016-Q3,Central,Furniture,1,12.22,12.22,5.99,2.56,3.67
CA-2016-115756,2016-Q3,Central,Office Supplies,3,64.98,194.94,120.08,51.47,23.39
CA-2016-115756,2016-Q3,Central,Office Supplies,3,23.65,70.95,35.26,15.11,20.58
CA-2016-115756,2016-Q3,Central,Office Supplies,4,22.84,91.36,34.53,14.8,42.03
CA-2016-115756,2016-Q3,Central,Furniture,3,80.98,242.94,149.65,64.14,29.15
CA-2016-115756,2016-Q3,Central,Office Supplies,7,3.15,22.05,8.03,3.44,10.58
CA-2017-154214,2017-Q1,Central,Furniture,1,2.91,2.91,1.08,0.46,1.37
CA-2016-166674,2016-Q2,East,Office Supplies,3,19.84,59.52,30.83,13.21,15.48
CA-2016-166674,2016-Q2,East,Office Supplies,3,53.98,161.94,106.55,45.67,9.72
CA-2016-166674,2016-Q2,East,Office Supplies,6,43.98,263.88,134.84,57.79,71.25
CA-2016-166674,2016-Q2,East,Office Supplies,3,10.16,30.48,15.79,6.77,7.92
CA-2016-166674,2016-Q2,East,Office Supplies,3,3.28,9.84,4.89,2.1,2.85
CA-2016-166674,2016-Q2,East,Technology,4,8.78,35.12,18.19,7.8,9.13
CA-2017-147277,2017-Q4,East,Furniture,2,142.18,284.36,252.13,108.06,-75.83
CA-2017-147277,2017-Q4,East,Office Supplies,2,332.7,665.41,419.21,179.66,66.54
CA-2016-100153,2016-Q4,Central,Technology,4,15.97,63.88,27.28,11.69,24.91
US-2014-110674,2014-Q1,West,Furniture,2,64.78,129.57,107.7,46.16,-24.29
US-2016-157945,2016-Q3,Central,Furniture,3,249.19,747.56,590.57,253.1,-96.11
US-2016-157945,2016-Q3,Central,Office Supplies,2,4.46,8.93,3.91,1.67,3.35
CA-2015-109638,2015-Q4,West,Office Supplies,4,25.98,103.92,47.29,20.26,36.37
CA-2015-109638,2015-Q4,West,Technology,9,99.99,899.91,365.37,156.58,377.96
CA-2015-109638,2015-Q4,West,Office Supplies,3,17.1,51.31,22.9,9.81,18.6
CA-2016-109869,2016-Q2,West,Furniture,5,4.71,23.56,11.54,4.95,7.07
CA-2016-109869,2016-Q2,West,Furniture,6,212.1,1272.63,1460.98,626.13,-814.48
CA-2016-109869,2016-Q2,West,Office Supplies,5,5.7,28.48,34.56,14.81,-20.89
CA-2016-109869,2016-Q2,West,Office Supplies,2,92.69,185.38,154.1,66.04,-34.76
CA-2016-109869,2016-Q2,West,Office Supplies,2,39.14,78.27,50.68,21.72,5.87
US-2015-101399,2015-Q1,Central,Furniture,7,36.39,254.74,396.76,170.04,-312.06
CA-2017-154907,2017-Q1,Central,Furniture,2,102.66,205.33,169.1,72.47,-36.24
US-2016-100419,2016-Q4,Central,Office Supplies,3,1.6,4.79,8.88,3.81,-7.9
CA-2015-154144,2015-Q4,East,Office Supplies,1,55.48,55.48,20.19,8.66,26.63
CA-2014-144666,2014-Q4,West,Office Supplies,3,113.64,340.92,236.26,101.25,3.41
CA-2014-144666,2014-Q4,West,Furniture,2,111.34,222.67,148.53,63.66,10.48
CA-2014-144666,2014-Q4,West,Technology,4,175.99,703.97,431.18,184.79,88.0
CA-2014-144666,2014-Q4,West,Office Supplies,6,15.42,92.52,47.28,20.26,24.98
CA-2014-144666,2014-Q4,West,Office Supplies,7,8.95,62.65,23.68,10.15,28.82
CA-2014-144666,2014-Q4,West,Office Supplies,5,18.97,94.85,34.52,14.8,45.53
CA-2016-103891,2016-Q3,West,Technology,6,15.96,95.76,62.01,26.57,7.18
CA-2016-152632,2016-Q4,East,Furniture,3,13.4,40.2,14.63,6.27,19.3
CA-2016-100790,2016-Q2,East,Office Supplies,5,2.94,14.7,5.66,2.42,6.62
CA-2016-100790,2016-Q2,East,Office Supplies,5,140.85,704.25,433.82,185.92,84.51
CA-2014-134677,2014-Q4,West,Technology,3,3.03,9.09,5.03,2.15,1.91
CA-2014-127691,2014-Q3,East,Office Supplies,2,2.98,5.96,3.0,1.29,1.67
CA-2014-127691,2014-Q3,East,Technology,2,79.99,159.98,71.67,30.72,57.59
CA-2017-140963,2017-Q2,West,Office Supplies,2,14.8,29.6,10.36,4.44,14.8
CA-2017-140963,2017-Q2,West,Furniture,5,102.83,514.16,381.08,163.32,-30.24
CA-2017-140963,2017-Q2,West,Technology,5,55.99,279.96,183.72,78.74,17.5
CA-2014-154627,2014-Q4,Central,Technology,6,455.99,2735.95,1675.77,718.19,341.99
CA-2014-133753,2014-Q2,Central,Technology,1,7.99,7.99,5.17,2.22,0.6
CA-2014-133753,2014-Q2,Central,Technology,2,31.99,63.98,37.51,16.07,10.4
CA-2014-133753,2014-Q2,Central,Office Supplies,2,35.18,70.37,44.95,19.26,6.16
CA-2014-113362,2014-Q3,East,Office Supplies,5,89.83,449.15,308.12,132.05,8.98
CA-2014-113362,2014-Q3,East,Office Supplies,3,3.69,11.07,4.19,1.79,5.09
CA-2016-169166,2016-Q2,West,Technology,2,46.99,93.98,56.57,24.25,13.16
US-2016-120929,2016-Q1,South,Furniture,3,63.29,189.88,199.37,85.45,-94.94
CA-2015-134782,2015-Q4,South,Office Supplies,2,52.71,105.42,37.63,16.13,51.66
CA-2016-126158,2016-Q3,West,Office Supplies,8,14.95,119.62,55.47,23.78,40.37
CA-2016-126158,2016-Q3,West,Furniture,4,63.94,255.76,121.74,52.18,81.84
CA-2016-126158,2016-Q3,West,Furniture,2,120.78,241.57,156.41,67.04,18.12
CA-2016-126158,2016-Q3,West,Furniture,9,7.7,69.3,32.5,13.93,22.87
US-2016-105578,2016-Q2,West,Office Supplies,2,11.31,22.62,26.39,11.31,-15.08
US-2016-105578,2016-Q2,West,Office Supplies,2,7.48,14.95,18.84,8.07,-11.96
US-2016-105578,2016-Q2,West,Furniture,2,400.78,801.57,526.03,225.44,50.1
US-2016-105578,2016-Q2,West,Office Supplies,3,0.79,2.38,3.0,1.28,-1.9
US-2016-105578,2016-Q2,West,Office Supplies,1,32.79,32.79,14.63,6.27,11.89
CA-2017-134978,2017-Q4,East,Office Supplies,5,3.18,15.92,7.38,3.17,5.37
CA-2015-145352,2015-Q1,South,Office Supplies,1,2.74,2.74,1.4,0.6,0.74
CA-2015-145352,2015-Q1,South,Office Supplies,3,2.78,8.34,4.32,1.85,2.17
CA-2015-145352,2015-Q1,South,Office Supplies,3,15.58,46.74,24.54,10.52,11.68
CA-2015-145352,2015-Q1,South,Office Supplies,5,1270.99,6354.95,2224.23,953.24,3177.48
CA-2017-135307,2017-Q4,Central,Furniture,3,42.1,126.3,60.12,25.76,40.42
CA-2017-135307,2017-Q4,Central,Technology,2,19.02,38.04,18.11,7.76,12.17
CA-2016-106341,2016-Q4,East,Office Supplies,3,2.38,7.15,4.5,1.93,0.72
CA-2017-163405,2017-Q4,West,Office Supplies,3,2.21,6.63,3.39,1.45,1.79
CA-2017-163405,2017-Q4,West,Office Supplies,2,2.94,5.88,2.92,1.25,1.71
CA-2017-127432,2017-Q1,West,Technology,5,599.99,2999.95,1133.98,485.99,1379.98
CA-2017-127432,2017-Q1,West,Office Supplies,3,17.15,51.45,26.29,11.27,13.89
CA-2017-127432,2017-Q1,West,Office Supplies,2,5.98,11.96,4.61,1.97,5.38
CA-2017-127432,2017-Q1,West,Office Supplies,3,375.34,1126.02,748.8,320.92,56.3
CA-2015-157812,2015-Q1,Central,Technology,1,18.39,18.39,9.17,3.93,5.29
CA-2015-157812,2015-Q1,Central,Office Supplies,2,64.78,129.57,108.84,46.64,-25.91
CA-2015-157812,2015-Q1,Central,Office Supplies,9,1.57,14.11,24.7,10.58,-21.17
CA-2017-145142,2017-Q1,Central,Furniture,2,105.49,210.98,132.92,56.96,21.1
US-2016-139486,2016-Q2,West,Technology,3,18.39,55.18,47.31,20.28,-12.41
US-2016-139486,2016-Q2,West,Technology,2,33.13,66.26,27.36,11.73,27.17
CA-2015-158792,2015-Q4,East,Office Supplies,5,4.44,22.2,8.24,3.53,10.43
CA-2017-113558,2017-Q4,South,Furniture,3,227.98,683.95,448.84,192.36,42.75
CA-2017-113558,2017-Q4,South,Furniture,3,15.23,45.7,28.39,12.17,5.14
US-2015-138303,2015-Q3,East,Office Supplies,3,12.11,36.34,30.53,13.08,-7.27
US-2015-138303,2015-Q3,East,Office Supplies,1,666.25,666.25,571.31,244.85,-149.91
US-2015-138303,2015-Q3,East,Office Supplies,6,8.75,52.51,22.97,9.85,19.69
CA-2015-102848,2015-Q4,West,Furniture,1,190.72,190.72,125.16,53.64,11.92
US-2017-129441,2017-Q3,West,Furniture,3,15.98,47.94,31.88,13.66,2.4
CA-2016-168753,2016-Q2,South,Technology,5,195.99,979.95,493.89,211.67,274.39
CA-2016-168753,2016-Q2,South,Office Supplies,5,4.55,22.75,7.96,3.41,11.38
CA-2016-126613,2016-Q3,West,Office Supplies,2,8.38,16.77,10.71,4.59,1.47
US-2017-122637,2017-Q3,Central,Office Supplies,7,6.09,42.62,77.57,33.24,-68.19
CA-2015-147851,2015-Q4,East,Office Supplies,4,2.69,10.75,5.17,2.22,3.36
CA-2015-134894,2015-Q4,South,Office Supplies,3,50.98,152.94,78.16,33.49,41.29
CA-2015-134894,2015-Q4,South,Furniture,4,70.98,283.92,149.06,63.88,70.98
CA-2014-140795,2014-Q1,Central,Technology,6,78.15,468.9,183.81,78.77,206.32
CA-2016-136924,2016-Q3,West,Technology,8,47.61,380.86,239.94,102.83,38.09
US-2015-120161,2015-Q4,East,Office Supplies,9,71.86,646.78,554.61,237.69,-145.52
CA-2014-103849,2014-Q2,Central,Technology,2,29.06,58.11,35.59,15.26,7.26
CA-2014-103849,2014-Q2,Central,Technology,1,100.79,100.79,66.14,28.35,6.3
CA-2014-103849,2014-Q2,Central,Furniture,4,16.53,66.11,105.28,45.12,-84.29
CA-2017-162929,2017-Q4,East,Office Supplies,6,6.88,41.28,19.14,8.21,13.93
CA-2017-162929,2017-Q4,East,Office Supplies,2,6.68,13.36,4.86,2.09,6.41
CA-2015-113173,2015-Q4,Central,Office Supplies,9,27.81,250.27,164.24,70.39,15.64
CA-2015-113173,2015-Q4,Central,Office Supplies,3,3.79,11.36,19.89,8.52,-17.05
CA-2015-113173,2015-Q4,Central,Office Supplies,5,1.74,8.72,7.32,3.14,-1.74
CA-2016-136406,2016-Q2,West,Furniture,2,560.78,1121.57,785.1,336.47,0.0
CA-2017-112774,2017-Q3,South,Furniture,1,34.5,34.5,19.92,8.54,6.04
CA-2017-101945,2017-Q4,Central,Office Supplies,3,3.61,10.82,5.77,2.48,2.57
CA-2017-100650,2017-Q2,West,Office Supplies,2,647.89,1295.78,689.35,295.44,310.99
CA-2014-155852,2014-Q1,South,Office Supplies,4,4.86,19.46,11.24,4.82,3.4
CA-2016-113243,2016-Q2,West,Office Supplies,2,10.35,20.7,7.53,3.23,9.94
CA-2016-113243,2016-Q2,West,Furniture,4,333.92,1335.68,1086.91,465.82,-217.05
CA-2016-113243,2016-Q2,West,Office Supplies,5,6.48,32.4,11.79,5.06,15.55
CA-2017-118731,2017-Q4,West,Furniture,3,14.2,42.6,18.19,7.8,16.61
CA-2017-118731,2017-Q4,West,Office Supplies,7,12.01,84.06,39.72,17.02,27.32
CA-2014-145576,2014-Q3,South,Office Supplies,5,2.6,13.0,8.19,3.51,1.3
CA-2014-145576,2014-Q3,South,Furniture,3,4.38,13.13,6.55,2.81,3.77
CA-2015-130736,2015-Q4,West,Office Supplies,2,1.98,3.96,2.77,1.19,0.0
CA-2015-130736,2015-Q4,West,Office Supplies,1,2.61,2.61,0.99,0.42,1.2
CA-2017-137099,2017-Q4,West,Technology,3,124.79,374.38,229.31,98.27,46.8
CA-2017-156951,2017-Q4,West,Office Supplies,8,11.48,91.84,32.79,14.05,45.0
CA-2017-156951,2017-Q4,West,Office Supplies,7,11.58,81.09,37.6,16.12,27.37
CA-2017-156951,2017-Q4,West,Office Supplies,3,6.48,19.44,7.08,3.03,9.33
CA-2017-156951,2017-Q4,West,Furniture,3,150.38,451.15,315.8,135.35,0.0
CA-2017-164826,2017-Q4,East,Office Supplies,7,10.35,72.45,26.37,11.3,34.78
CA-2017-164826,2017-Q4,East,Office Supplies,4,3.49,13.96,5.28,2.26,6.42
CA-2017-164826,2017-Q4,East,Office Supplies,7,4.75,33.26,15.42,6.61,11.23
CA-2017-164826,2017-Q4,East,Technology,3,4.95,14.85,7.59,3.25,4.01
CA-2016-127250,2016-Q4,West,Office Supplies,3,2.94,8.82,4.51,1.93,2.38
CA-2015-149713,2015-Q3,West,Office Supplies,14,11.48,160.72,57.38,24.59,78.75
CA-2015-149713,2015-Q3,West,Office Supplies,4,4.98,19.92,7.11,3.05,9.76
CA-2015-149713,2015-Q3,West,Office Supplies,2,3.65,7.3,3.58,1.53,2.19
CA-2017-118640,2017-Q3,Central,Office Supplies,2,34.85,69.71,42.7,18.3,8.71
CA-2017-118640,2017-Q3,Central,Furniture,1,8.79,8.79,10.15,4.35,-5.71
CA-2015-132906,2015-Q3,West,Office Supplies,4,12.88,51.52,34.98,14.99,1.55
CA-2017-145233,2017-Q4,West,Technology,3,156.79,470.38,292.22,125.24,52.92
CA-2017-145233,2017-Q4,West,Technology,2,52.79,105.58,67.44,28.9,9.24
CA-2017-145233,2017-Q4,West,Office Supplies,3,10.38,31.15,19.35,8.3,3.5
CA-2017-145233,2017-Q4,West,Office Supplies,7,0.97,6.78,8.07,3.46,-4.75
CA-2017-145233,2017-Q4,West,Technology,4,101.59,406.37,263.12,112.77,30.48
CA-2015-128139,2015-Q3,South,Furniture,1,70.98,70.98,46.21,19.8,4.97
CA-2015-128139,2015-Q3,South,Office Supplies,3,98.31,294.93,105.29,45.12,144.52
US-2016-156986,2016-Q1,West,Technology,2,42.39,84.78,73.44,31.48,-20.14
US-2016-156986,2016-Q1,West,Office Supplies,4,5.18,20.74,9.44,4.04,7.26
US-2016-156986,2016-Q1,West,Office Supplies,3,5.61,16.82,20.8,8.92,-12.9
US-2016-156986,2016-Q1,West,Office Supplies,2,5.18,10.37,4.72,2.02,3.63
CA-2014-135405,2014-Q1,Central,Office Supplies,2,4.67,9.34,5.72,2.45,1.17
CA-2014-135405,2014-Q1,Central,Technology,3,10.4,31.2,15.01,6.44,9.75
CA-2014-131450,2014-Q3,West,Office Supplies,2,38.06,76.12,37.84,16.21,22.07
CA-2014-131450,2014-Q3,West,Technology,3,399.99,1199.98,535.49,229.5,434.99
CA-2014-131450,2014-Q3,West,Technology,5,89.19,445.96,273.15,117.07,55.74
CA-2014-131450,2014-Q3,West,Furniture,8,40.97,327.76,165.19,70.8,91.77
CA-2016-120180,2016-Q3,East,Office Supplies,2,5.82,11.63,7.43,3.18,1.02
US-2016-100720,2016-Q3,East,Technology,3,47.99,143.98,120.95,51.83,-28.8
